"index","brand","model","mileage","year","fuel_type","ownerCount","accidentCount","transmission","city","state","body_style","engine","drive_train","price"
1320,"Mercedes-Benz","G-Class",172,2021,"Gas",0,0,"Automatic","Staten Island","NY","SUV","4.0L V-8 Gas Turbocharged","AWD",269999
1321,"Chevrolet","Corvette",3816,2017,"Gas",1,0,"Automatic","Union City","NJ","Coupe","6.2L V-8 Gas","RWD",65495
1322,"Subaru","Forester",29734,2019,"Gas",1,0,"Automatic","Long Island City","NY","SUV","2.5L Flat-4 Gas","AWD",28998
1323,"Volkswagen","Tiguan",29798,2019,"Gas",1,0,"Automatic","Union","NJ","SUV","2.0L Inline-4 Gas Turbocharged","AWD",24880
1324,"Chevrolet","Cruze",43279,2018,"Gas",1,0,"Automatic","Bronx","NY","Sedan","1.4L Inline-4 Gas Turbocharged","FWD",15188
1325,"Toyota","Corolla",49584,2018,"Gas",1,0,"Automatic","Staten Island","NY","Sedan","1.8L Inline-4 Gas","FWD",16995
1326,"Dodge","Grand Caravan",86496,2019,"Gas",3,3,"Automatic","Hillside","NJ","Minivan","3.6L V-6 Gas","FWD",18900
1327,"Jeep","Wrangler",50436,2018,"Gas",1,0,"Manual","New York","NY","SUV","3.6L V-6 Gas","4WD",39590
1328,"Mercedes-Benz","GLE",41809,2018,"Gas",1,0,"Automatic","New York","NY","SUV","3.5L V-6 Gas","AWD",42901
1329,"Honda","Civic",25205,2019,"Gas",1,0,"Automatic","Great Neck","NY","Sedan","2.0L Inline-4 Gas","FWD",18800
1330,"Ford","Explorer",138004,2007,"Gas",2,1,"Automatic","Brooklyn","NY","SUV","4.0L V-6 Gas","4WD",5950
1331,"Dodge","Durango",55988,2018,"Gas",2,0,"Automatic","Brooklyn","NY","SUV","3.6L V-6 Gas","AWD",34888
1332,"Bentley","Continental",2285,2021,"Gas",1,0,"Automatic","New York","NY","Coupe","4.0L V-8 Gas Turbocharged","AWD",282500
1333,"Kia","Forte",96897,2019,"Gas",2,0,"Automatic","Jamaica","NY","Sedan","2.0L Inline-4 Gas","FWD",15999
1334,"BMW","X1",52595,2018,"Gas",2,0,"Automatic","Jamaica","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD",26790
1335,"Kia","Optima",132956,2013,"Gas",2,0,"Automatic","Garfield","NJ","Sedan","2.4L Inline-4 Gas","FWD",7399
1336,"Chevrolet","Traverse",21355,2018,"Gas",1,0,"Automatic","Forest Hills","NY","SUV","3.6L V-6 Gas","AWD",33998
1337,"Nissan","Rogue",27573,2019,"Gas",1,1,"Automatic","Hackensack","NJ","SUV","2.5L Inline-4 Gas","AWD",21995
1338,"Ford","Mustang",68283,2016,"Gas",2,0,"Automatic","Long Island City","NY","Convertible","2.3L Inline-4 Gas Turbocharged","RWD",21995
1339,"Mercedes-Benz","GLE",30124,2020,"Gas",1,0,"Automatic","Englewood","NJ","SUV","2.0L Inline-4 Gas Turbocharged","AWD",58632
1340,"Lincoln","Nautilus",21578,2019,"Gas",1,0,"Automatic","Vauxhall","NJ","SUV","2.7L V-6 Gas Turbocharged","AWD",41793
1341,"BMW","X5",132920,2002,"Gas",3,0,"Manual","South Orange","NJ","SUV","3.0L Inline-6 Gas","AWD",3800
1342,"Chrysler","Pacifica",32355,2018,"Gas",1,0,"Automatic","Bayonne","NJ","Minivan","3.6L V-6 Gas","FWD",29995
1343,"Volvo","XC60",23876,2019,"Gas",1,0,"Automatic","Hasbrouck Heights","NJ","SUV","2.0L Inline-4 Gas Turbocharged","AWD",42995
1344,"Volvo","XC90",22130,2019,"Gas",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD",48493
1345,"Acura","MDX",38670,2019,"Gas",1,0,"Automatic","Brooklyn","NY","SUV","3.5L V-6 Gas","AWD",40344
1346,"Hyundai","Sonata",37349,2019,"Gas",1,1,"Automatic","Union","NJ","Sedan","2.4L Inline-4 Gas","FWD",20994
1347,"Mercedes-Benz","GLS",9617,2019,"Gas",1,0,"Automatic","Englewood","NJ","SUV","3.0L V-6 Gas Turbocharged","AWD",66725
1348,"Nissan","Rogue",20313,2020,"Gas",1,0,"Automatic","Bronx","NY","SUV","2.5L Inline-4 Gas","AWD",26888
1349,"Mercedes-Benz","GLC",35249,2019,"Gas",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD",40901
1350,"Mercedes-Benz","E-Class",28110,2019,"Gas",1,0,"Automatic","Englewood","NJ","Coupe","3.0L V-6 Gas Turbocharged","AWD",53833
1351,"Buick","Encore",79544,2015,"Gas",3,1,"Automatic","Garfield","NJ","SUV","1.4L Inline-4 Gas Turbocharged","FWD",11999
1352,"Honda","Odyssey",85946,2016,"Gas",1,0,"Automatic","Newark","NJ","Minivan","3.5L V-6 Gas","FWD",18495
1353,"Toyota","Corolla",43940,2018,"Gas",2,1,"Automatic","Hillside","NJ","Sedan","1.8L Inline-4 Gas","FWD",15900
1354,"Jeep","Grand Cherokee",75240,2015,"Gas",2,0,"Automatic","South Hackensack","NJ","SUV","5.7L V-8 Gas","4WD",24995
1355,"BMW","X5",44819,2019,"Gas",1,0,"Automatic","Hasbrouck Heights","NJ","SUV","4.4L V-8 Gas Turbocharged","AWD",65695
1356,"BMW","5 Series",30595,2018,"Gas",1,1,"Automatic","Brooklyn","NY","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",33290
1357,"Volvo","XC60",27531,2019,"Gas",1,0,"Automatic","Hasbrouck Heights","NJ","SUV","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD",40429
1358,"Volvo","XC90 Recharge",1026,2022,"Plug-In Hybrid",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Plug-In Hybrid Supercharged and Turbocharged","AWD",74593
1359,"GMC","Savana Cargo Van",20413,2020,"Gas",1,0,"Automatic","Jersey City","NJ","Cargo Van","6.0L V-8 Gas","RWD",45998
1360,"Nissan","Sentra",42545,2018,"Gas",2,1,"Automatic","Hillside","NJ","Sedan","1.8L Inline-4 Gas","FWD",13900
1361,"Nissan","Rogue",29347,2018,"Gas",1,0,"Automatic","Union","NJ","SUV","2.5L Inline-4 Gas","AWD",22995
1362,"Nissan","Rogue",29615,2019,"Gas",1,0,"Automatic","Bloomfield","NJ","SUV","2.5L Inline-4 Gas","AWD",27995
1363,"Dodge","Charger",28392,2020,"Gas",0,0,"Automatic","Long Island City","NY","Sedan","6.4L V-8 Gas","RWD",43995
1364,"Jeep","Renegade",63240,2017,"Gas",1,1,"Automatic","Forest Hills","NY","SUV","2.4L Inline-4 Gas","FWD",15540
1365,"Chevrolet","Equinox",163507,2011,"Gas",1,1,"Automatic","Garfield","NJ","SUV","3.0L V-6 Gas","AWD",5899
1366,"Honda","Pilot",87528,2018,"Gas",2,0,"Automatic","Inwood","NY","SUV","3.5L V-6 Gas","AWD",25999
1367,"Nissan","Altima",48476,2020,"Gas",1,1,"Automatic","Brooklyn","NY","Sedan","2.5L Inline-4 Gas","FWD",22994
1368,"Toyota","Camry",44865,2017,"Gas",2,1,"Automatic","Jersey City","NJ","Sedan","2.5L Inline-4 Gas","FWD",19995
1369,"Hyundai","Elantra",113874,2017,"Gas",2,0,"Automatic","Bronx","NY","Sedan","2.0L Inline-4 Gas","FWD",9000
1370,"Ram","1500",68081,2017,"Gas",1,0,"Automatic","Union City","NJ","Pickup Truck","3.6L V-6 Gas","4WD",29995
1371,"Jeep","Grand Cherokee",22962,2019,"Gas",1,1,"Automatic","Amityville","NY","SUV","3.6L V-6 Gas","4WD",29900
1372,"Nissan","Rogue",42822,2020,"Gas",1,0,"Automatic","Bloomfield","NJ","SUV","2.5L Inline-4 Gas","FWD",22900
1373,"Chevrolet","Equinox",44985,2018,"Gas",1,0,"Automatic","Forest Hills","NY","SUV","1.5L Inline-4 Gas Turbocharged","AWD",22498
1374,"McLaren","570S",11911,2017,"Gas",6,0,"Automatic","Staten Island","NY","Coupe","3.8L V-8 Gas Turbocharged","RWD",164999
1375,"Hyundai","Elantra",89077,2016,"Gas",3,0,"Automatic","Garfield","NJ","Sedan","1.8L Inline-4 Gas","FWD",11999
1376,"Mercedes-Benz","E-Class",28311,2018,"Gas",1,0,"Automatic","Brooklyn","NY","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",40998
1377,"Honda","Pilot",144279,2011,"Gas",4,3,"Automatic","Brooklyn","NY","SUV","3.5L V-6 Gas","4WD",4995
1378,"Mercedes-Benz","C-Class",78822,2011,"Gas",2,0,"Automatic","Elmhurst","NY","Sedan","3.0L V-6 Gas","AWD",11800
1379,"GMC","Acadia",120510,2017,"Gas",1,0,"Automatic","Brooklyn","NY","SUV","3.6L V-6 Gas","AWD",20999
1380,"MINI","Countryman",30591,2019,"Gas",1,0,"Automatic","Woodside","NY","SUV","1.5L Inline-3 Gas Turbocharged","FWD",26935
1381,"Mercedes-Benz","C-Class",45441,2019,"Gas",1,0,"Automatic","Great Neck","NY","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",27279
1382,"INFINITI","QX60",32848,2019,"Gas",1,0,"Automatic","Englewood","NJ","SUV","3.5L V-6 Gas","AWD",33984
1383,"Chevrolet","Silverado 1500",68382,2012,"Gas",3,0,"Automatic","Carlstadt","NJ","Pickup Truck","5.3L V-8 Gas","4WD",22542
1384,"Toyota","Corolla",105261,2010,"Gas",2,1,"Automatic","Paterson","NJ","Sedan","1.8L Inline-4 Gas","FWD",7491
1385,"Lexus","ES",117769,2011,"Gas",2,0,"Automatic","Brooklyn","NY","Sedan","3.5L V-6 Gas","FWD",12995
1386,"Mercedes-Benz","G-Class",5240,2021,"Gas",1,0,"Automatic","Staten Island","NY","SUV","4.0L V-8 Gas Turbocharged","AWD",264999
1387,"Subaru","Forester",34438,2019,"Gas",1,0,"Automatic","Long Island City","NY","SUV","2.5L Flat-4 Gas","AWD",26488
1388,"Ford","F-150",179998,2015,"Gas",2,1,"Automatic","Garfield","NJ","Pickup Truck","2.7L V-6 Gas Turbocharged","4WD",16199
1389,"Volkswagen","Jetta",33430,2019,"Gas",1,0,"Automatic","Elmont","NY","Sedan","1.4L Inline-4 Gas Turbocharged","FWD",15995
1390,"Volvo","XC90",43587,2019,"Gas",1,0,"Automatic","Hasbrouck Heights","NJ","SUV","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD",52995
1391,"Honda","CR-V",10443,2018,"Gas",1,0,"Automatic","Emerson","NJ","SUV","1.5L Inline-4 Gas Turbocharged","AWD",28995
1392,"Chevrolet","Suburban",165616,2019,"Gas",1,0,"Automatic","Ridgewood","NY","SUV","5.3L V-8 Gas","RWD",31995
1393,"Jeep","Cherokee",37623,2019,"Gas",1,0,"Automatic","Brooklyn","NY","SUV","3.2L V-6 Gas","4WD",28995
1394,"Volvo","S60",4581,2021,"Gas",1,0,"Automatic","Hasbrouck Heights","NJ","Sedan","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD",40495
1395,"Honda","CR-V",48423,2018,"Gas",1,0,"Automatic","Jamaica","NY","SUV","2.4L Inline-4 Gas","AWD",22990
1396,"Audi","A5",33706,2018,"Gas",1,1,"Automatic","Secaucus","NJ","Convertible","2.0L Inline-4 Gas Turbocharged","AWD",42686
1397,"Jeep","Patriot",105591,2013,"Gas",2,0,"Automatic","Garfield","NJ","SUV","2.4L Inline-4 Gas","4WD",9899
1398,"Mercedes-Benz","C-Class",9013,2021,"Gas",1,0,"Automatic","New York","NY","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",47760
1399,"Ford","Escape",25351,2018,"Gas",1,0,"Automatic","Paramus","NJ","SUV","1.5L Inline-4 Gas Turbocharged","4WD",22495
1400,"Dodge","Durango",92921,2007,"Gas",3,0,"Automatic","Brooklyn","NY","SUV","4.7L V-8 Gas","4WD",3495
1401,"Mercedes-Benz","C-Class",54490,2015,"Gas",5,0,"Automatic","Newark","NJ","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",18495
1402,"Jeep","Cherokee",31499,2019,"Gas",1,1,"Automatic","Inwood","NY","SUV","3.2L V-6 Gas","4WD",26988
1403,"Volkswagen","Atlas Cross Sport",7301,2021,"Gas",1,0,"Automatic","Forest Hills","NY","SUV","3.6L V-6 Gas","AWD",44498
1404,"Jeep","Wrangler",120072,2011,"Gas",1,0,"Manual","Carlstadt","NJ","SUV","3.8L V-6 Gas","4WD",17742
1405,"Toyota","RAV4",36630,2018,"Gas",1,0,"Automatic","Bronx","NY","SUV","2.5L Inline-4 Gas","AWD",24990
1406,"Mercedes-Benz","M-Class",74122,2013,"Gas",3,0,"Automatic","Newark","NJ","SUV","3.5L V-6 Gas","AWD",18995
1407,"Honda","CR-V",9902,2018,"Gas",1,0,"Automatic","Hillside","NJ","SUV","1.5L Inline-4 Gas Turbocharged","AWD",26900
1408,"Mercedes-Benz","CLA",53946,2015,"Gas",1,0,"Automatic","Carlstadt","NJ","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",22542
1409,"INFINITI","Q40",101406,2015,"Gas",2,1,"Automatic","Brooklyn","NY","Sedan","3.7L V-6 Gas","AWD",11999
1410,"GMC","Terrain",19941,2018,"Gas",3,0,"Automatic","Brooklyn","NY","SUV","1.5L Inline-4 Gas Turbocharged","AWD",21966
1411,"Subaru","Crosstrek",9142,2019,"Gas",1,0,"Automatic","Bloomfield","NJ","SUV","2.0L Flat-4 Gas","AWD",28000
1412,"Lexus","RX",39705,2018,"Gas",1,0,"Automatic","Englewood","NJ","SUV","3.5L V-6 Gas","AWD",35464
1413,"Lexus","ES",74017,2018,"Gas",1,1,"Automatic","Englewood","NJ","Sedan","3.5L V-6 Gas","FWD",26693
1414,"Honda","Accord",8790,2019,"Gas",1,0,"Automatic","Brooklyn","NY","Sedan","1.5L Inline-4 Gas Turbocharged","FWD",26835
1415,"BMW","X5",45001,2019,"Gas",1,0,"Automatic","Langhorne","PA","SUV","3.0L Inline-6 Gas Turbocharged","AWD",49998
1416,"Nissan","Altima",134923,2011,"Gas",4,0,"Automatic","Ridgewood","NY","Sedan","2.5L Inline-4 Gas","FWD",5395
1417,"Hyundai","Kona",12855,2019,"Gas",1,0,"Automatic","Long Island City","NY","SUV","1.6L Inline-4 Gas Turbocharged","AWD",25334
1418,"Porsche","Cayenne",85555,2014,"Gas",1,1,"Automatic","Hasbrouck Heights","NJ","SUV","3.6L V-6 Gas","AWD",24490
1419,"Volkswagen","Passat",68205,2014,"Gas",2,0,"Automatic","Bayonne","NJ","Sedan","1.8L Inline-4 Gas Turbocharged","FWD",15000
1420,"Mercedes-Benz","E-Class",17488,2019,"Gas",1,0,"Automatic","New York","NY","Sedan","3.0L V-6 Gas Turbocharged","AWD",57901
1421,"Mercedes-Benz","GLA",36678,2019,"Gas",2,0,"Automatic","Englewood","NJ","SUV","2.0L Inline-4 Gas Turbocharged","AWD",31844
1422,"Honda","CR-V",28741,2018,"Gas",1,0,"Automatic","Langhorne","PA","SUV","2.4L Inline-4 Gas","AWD",20998
1423,"INFINITI","QX60",38618,2019,"Gas",1,0,"Automatic","Englewood","NJ","SUV","3.5L V-6 Gas","AWD",34239
1424,"Mercedes-Benz","CLA",83736,2014,"Gas",3,2,"Automatic","Elmhurst","NY","Sedan","2.0L Inline-4 Gas Turbocharged","FWD",18000
1425,"Jeep","Cherokee",45094,2019,"Gas",3,1,"Automatic","Morristown","NJ","SUV","2.0L V-4 Gas Turbocharged","4WD",23497
1426,"Nissan","Rogue Sport",33616,2019,"Gas",1,1,"Automatic","Hackensack","NJ","SUV","2.0L Inline-4 Gas","AWD",19995
1427,"Honda","Ridgeline",152230,2007,"Gas",2,1,"Automatic","Garfield","NJ","Pickup Truck","3.5L V-6 Gas","4WD",8899
1428,"Toyota","Sienna",181928,2008,"Gas",2,0,"Automatic","Ridgewood","NY","Minivan","3.5L V-6 Gas","FWD",4395
1429,"Honda","Civic",2058,2019,"Gas",1,0,"Automatic","Brooklyn","NY","Sedan","2.0L Inline-4 Gas","FWD",22018
1430,"Nissan","Rogue",40888,2019,"Gas",2,0,"Automatic","Hillside","NJ","SUV","2.5L Inline-4 Gas","AWD",25794
1431,"Ford","Fusion",66015,2018,"Gas",1,0,"Automatic","Jersey City","NJ","Sedan","2.5L Inline-4 Gas","FWD",17498
1432,"Nissan","Pathfinder",11454,2019,"Gas",1,0,"Automatic","Jackson Heights","NY","SUV","3.5L V-6 Gas","4WD",30889
1433,"Kia","Optima",124310,2015,"Gas",2,0,"Automatic","Queens","NY","Sedan","2.4L Inline-4 Gas","FWD",9989
1434,"Mitsubishi","Outlander Sport",15206,2019,"Gas",1,0,"Automatic","Brooklyn","NY","SUV","2.0L Inline-4 Gas","FWD",19332
1435,"Honda","Pilot",31538,2019,"Gas",1,0,"Automatic","Brooklyn","NY","SUV","3.5L V-6 Gas","AWD",35433
1436,"Honda","CR-V",157775,2011,"Gas",1,0,"Automatic","Brooklyn","NY","SUV","2.4L Inline-4 Gas","4WD",9999
1437,"Nissan","Altima",72429,2016,"Gas",1,2,"Automatic","Brooklyn","NY","Sedan","2.5L Inline-4 Gas","FWD",15995
1438,"Ram","1500",29393,2018,"Gas",1,1,"Automatic","Brooklyn","NY","Pickup Truck","3.6L V-6 Gas","4WD",27995
1439,"Volvo","XC90",28656,2019,"Gas",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD",48124
1440,"Nissan","Sentra",37880,2018,"Gas",1,0,"Automatic","Hackensack","NJ","Sedan","1.8L Inline-4 Gas","FWD",17395
1441,"Volvo","XC90",30855,2019,"Gas",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD",53224
1442,"Honda","CR-V",28912,2019,"Gas",1,0,"Automatic","Freeport","NY","SUV","1.5L Inline-4 Gas Turbocharged","AWD",27990
1443,"BMW","X5",43827,2018,"Gas",1,1,"Automatic","Westbury","NY","SUV","3.0L Inline-6 Gas Turbocharged","AWD",37495
1444,"Mercedes-Benz","E-Class",35781,2019,"Gas",1,0,"Automatic","New York","NY","Convertible","3.0L V-6 Gas Turbocharged","AWD",68901
1445,"Hyundai","Kona",26258,2019,"Gas",1,0,"Automatic","Long Island City","NY","SUV","2.0L Inline-4 Gas","AWD",23533
1446,"Nissan","Sentra",27772,2019,"Gas",1,0,"Automatic","Bloomfield","NJ","Sedan","1.8L Inline-4 Gas","FWD",19200
1447,"Volvo","XC90",29225,2019,"Gas",1,0,"Automatic","Hasbrouck Heights","NJ","SUV","2.0L Inline-4 Gas Turbocharged","AWD",45995
1448,"Ford","Escape",137603,2011,"Gas",2,0,"Automatic","Garfield","NJ","SUV","2.5L Inline-4 Gas","4WD",6199
1449,"Volvo","XC90",29343,2019,"Gas",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD",53774
1450,"Nissan","Altima",41208,2019,"Gas",1,0,"Automatic","Long Island City","NY","Sedan","2.5L Inline-4 Gas","AWD",23995
1451,"Toyota","Prius",84094,2015,"Hybrid",1,1,"Automatic","Elmhurst","NY","Hatchback","1.8L Inline-4 Hybrid","FWD",14500
1452,"Subaru","Forester",149433,2015,"Gas",1,0,"Automatic","Garfield","NJ","SUV","2.5L Flat-4 Gas","AWD",10699
1453,"INFINITI","Q50",43742,2019,"Gas",0,0,"Automatic","Westbury","NY","Sedan","3.0L V-6 Gas Turbocharged","AWD",27695
1454,"Ford","F-150",114800,2019,"Gas",1,0,"Automatic","Inwood","NY","Pickup Truck","2.7L V-6 Gas Turbocharged","4WD",29999
1455,"Honda","Pilot",27752,2019,"Gas",1,0,"Automatic","Brooklyn","NY","SUV","3.5L V-6 Gas","AWD",38499
1456,"Volvo","XC90",42785,2019,"Gas",2,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD",45433
1457,"Toyota","RAV4",27370,2018,"Gas",2,0,"Automatic","Little Falls","NJ","SUV","2.5L Inline-4 Gas","AWD",23259
1458,"Lexus","ES",26420,2017,"Gas",1,1,"Automatic","Englewood","NJ","Sedan","3.5L V-6 Gas","FWD",28195
1459,"Hyundai","Accent",81810,2016,"Gas",3,2,"Automatic","Bronx","NY","Sedan","1.6L Inline-4 Gas","FWD",9000
1460,"Honda","Odyssey",64027,2014,"Gas",3,0,"Automatic","Elmhurst","NY","Minivan","3.5L V-6 Gas","FWD",19800
1461,"Kia","Rio",50871,2020,"Gas",1,0,"Automatic","Jersey City","NJ","Sedan","1.6L Inline-4 Gas","FWD",15997
1462,"Kia","Soul",121652,2016,"Gas",1,1,"Automatic","Yonkers","NY","Hatchback","1.6L Inline-4 Gas","FWD",7995
1463,"Hyundai","Sonata",30563,2018,"Gas",1,0,"Automatic","Hillside","NJ","Sedan","2.4L Inline-4 Gas","FWD",16666
1464,"BMW","X5",41072,2018,"Gas",1,0,"Automatic","Great Neck","NY","SUV","3.0L Inline-6 Gas Turbocharged","AWD",37570
1465,"McLaren","720S",10311,2019,"Gas",2,0,"Automatic","Staten Island","NY","Coupe","4.0L V-8 Gas Turbocharged","RWD",269999
1466,"Honda","CR-V",44904,2019,"Gas",2,2,"Automatic","North Plainfield","NJ","SUV","2.4L Inline-4 Gas","AWD",23900
1467,"Chevrolet","Traverse",31044,2018,"Gas",1,0,"Automatic","Long Island City","NY","SUV","3.6L V-6 Gas","FWD",26995
1468,"BMW","5 Series",60593,2014,"Gas",4,0,"Automatic","Newark","NJ","Sedan","3.0L Inline-6 Gas Turbocharged","AWD",20995
1469,"Toyota","Sienna",123959,2017,"Gas",2,0,"Automatic","Brooklyn","NY","Minivan","3.5L V-6 Gas","FWD",25999
1470,"Ford","Explorer",7248,2019,"Gas",1,0,"Automatic","Jersey City","NJ","SUV","3.5L V-6 Gas Turbocharged","4WD",42998
1471,"Honda","Civic",19650,2019,"Gas",1,0,"Automatic","Jersey City","NJ","Sedan","2.0L Inline-4 Gas","FWD",22198
1472,"Chevrolet","Cruze Limited",91349,2016,"Gas",5,0,"Automatic","Bronx","NY","Sedan","1.4L Inline-4 Gas Turbocharged","FWD",8450
1473,"Acura","MDX",127322,2013,"Gas",2,0,"Automatic","Union City","NJ","SUV","3.7L V-6 Gas","AWD",14995
1474,"Mazda","CX-3",29474,2019,"Gas",1,0,"Automatic","Woodside","NY","SUV","2.0L Inline-4 Gas","AWD",22998
1475,"Mitsubishi","Outlander Sport",17742,2021,"Gas",2,0,"Automatic","Newark","NJ","SUV","2.0L Inline-4 Gas","FWD",19495
1476,"Toyota","Highlander",100388,2019,"Gas",1,0,"Automatic","Langhorne","PA","SUV","3.5L V-6 Gas","AWD",29998
1477,"Acura","MDX",148549,2015,"Gas",1,0,"Automatic","Hasbrouck Heights","NJ","SUV","3.5L V-6 Gas","AWD",17985
1478,"Ford","Econoline Wagon",152410,2014,"Gas",1,1,"Automatic","Baldwin","NY","Passenger Van","5.4L V-8 Gas","RWD",16495
1479,"Volkswagen","Jetta",32469,2019,"Gas",1,1,"Automatic","Hasbrouck Heights","NJ","Sedan","1.4L Inline-4 Gas Turbocharged","FWD",19795
1480,"Honda","Accord",112000,2014,"Gas",2,0,"Automatic","Garfield","NJ","Coupe","2.4L Inline-4 Gas","FWD",13495
1481,"Volvo","XC90",16814,2019,"Gas",1,1,"Automatic","Englewood","NJ","SUV","2.0L Inline-4 Gas Turbocharged","AWD",42990
1482,"Volvo","XC90",30478,2019,"Gas",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD",47964
1483,"Hyundai","Sonata",59959,2016,"Gas",2,0,"Automatic","Carlstadt","NJ","Sedan","2.4L Inline-4 Gas","FWD",17542
1484,"Jeep","Compass",126000,2007,"Gas",4,1,"Automatic","Brooklyn","NY","SUV","2.4L Inline-4 Gas","4WD",2495
1485,"Ford","F-150",55454,2018,"Gas",1,0,"Automatic","Inwood","NY","Pickup Truck","2.7L V-6 Gas Turbocharged","4WD",37999
1486,"Nissan","Altima",32227,2019,"Gas",1,1,"Automatic","Hackensack","NJ","Sedan","2.5L Inline-4 Gas","FWD",19995
1487,"Volvo","XC90",21289,2019,"Gas",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD",55264
1488,"Jeep","Grand Cherokee",53725,2015,"Gas",2,0,"Automatic","New York","NY","SUV","6.4L V-8 Gas","4WD",48995
1489,"Nissan","Altima",61283,2019,"Gas",1,0,"Automatic","Freeport","NY","Sedan","2.5L Inline-4 Gas","FWD",17990
1490,"Lexus","NX",19165,2019,"Gas",1,1,"Automatic","Great Neck","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD",31995
1491,"Chevrolet","Silverado 1500",156193,2016,"Gas",1,0,"Automatic","Carlstadt","NJ","Pickup Truck","5.3L V-8 Gas","4WD",23542
1492,"Volvo","XC90",22217,2019,"Gas",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD",48884
1493,"Nissan","Rogue Sport",20137,2019,"Gas",1,0,"Automatic","Hackensack","NJ","SUV","2.0L Inline-4 Gas","AWD",24495
1494,"Bentley","Bentayga",50831,2019,"Gas",1,0,"Automatic","New York","NY","SUV","6.0L V-8 Gas Turbocharged","AWD",149500
1495,"Ford","F-150",48244,2019,"Gas",1,0,"Automatic","Belford","NJ","Pickup Truck","5.0L V-8 Gas","4WD",35695
1496,"Honda","Accord",11097,2019,"Gas",1,0,"Automatic","Brooklyn","NY","Sedan","1.5L Inline-4 Gas Turbocharged","FWD",26998
1497,"Mercedes-Benz","M-Class",95499,2011,"Gas",6,0,"Automatic","Brooklyn","NY","SUV","3.5L V-6 Gas","AWD",7995
1498,"Honda","CR-V",5821,2019,"Gas",1,0,"Automatic","Brooklyn","NY","SUV","2.4L Inline-4 Gas","AWD",28099
1499,"BMW","X3",181895,2014,"Gas",1,1,"Automatic","Ridgewood","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD",9995
1500,"Ford","Super Duty F-350",204623,2012,"Gas",1,0,"Automatic","Garfield","NJ","Pickup Truck","6.2L V-8 Gas","4WD",13399
1501,"Scion","xB",96118,2012,"Gas",2,0,"Automatic","Paterson","NJ","Wagon","2.4L Inline-4 Gas","FWD",6986
1502,"Dodge","Charger",77333,2015,"Gas",2,0,"Automatic","Kearny","NJ","Sedan","5.7L V-8 Gas","RWD",24500
1503,"Hyundai","Sonata",30796,2018,"Gas",1,0,"Automatic","Bronx","NY","Sedan","2.4L Inline-4 Gas","FWD",19214
1504,"Ford","F-150",98283,2018,"Gas",1,0,"Automatic","Langhorne","PA","Pickup Truck","5.0L V-8 Gas","RWD",26998
1505,"Ram","1500",24888,2019,"Gas",1,0,"Automatic","Kearny","NJ","Pickup Truck","5.7L V-8 Gas","4WD",43900
1506,"Ford","Edge",152100,2013,"Gas",2,0,"Automatic","Garfield","NJ","SUV","3.5L V-6 Gas","FWD",10399
1507,"Toyota","RAV4",26022,2018,"Gas",2,0,"Automatic","Little Falls","NJ","SUV","2.5L Inline-4 Gas","AWD",27218
1508,"Honda","CR-V",76426,2018,"Gas",1,1,"Automatic","Union City","NJ","SUV","1.5L Inline-4 Gas Turbocharged","AWD",26595
1509,"Chevrolet","Equinox",119566,2016,"Gas",1,0,"Automatic","South Hackensack","NJ","SUV","2.4L Inline-4 Gas","FWD",12795
1510,"Jeep","Wrangler",876,2021,"Gas",0,0,"Automatic","Forest Hills","NY","SUV","2.0L V-4 Gas Turbocharged","4WD",55890
1511,"Honda","Civic",30426,2017,"Gas",2,0,"Automatic","Union City","NJ","Sedan","2.0L Inline-4 Gas","FWD",19995
